Model,Best Column,Shape,Accuracy,F1 Score,Precision,Recall,Confusion Matrix,Y Probs
MLP_Sklearn,"Index(['gsr_skew', 'gsr_q75', 'rr_std', 'rr_kurtosis', 'rr_max-min', 'HRV_HTI',
       'HRV_LnHF', 'HRV_PIP', 'HRV_PAS', 'HRV_GI', 'HRV_SI', 'HRV_AI',
       'HRV_PI', 'HRV_C1d', 'HRV_C1a', 'HRV_C2d', 'HRV_Cd', 'HRV_ApEn',
       'min_SCR_Onsets', 'max_SCR_Onsets', 'mean_SCR_Onsets', 'mean_SCR_Peaks',
       'min_SCR_Amplitude', 'max_SCR_RiseTime', 'max_SCR_Recovery'],
      dtype='object')",25,0.694300518134715,0.7064676616915423,0.6893203883495146,0.7244897959183674,"[[63, 32], [27, 71]]","[0.5415002724179102, 0.48130094125885, 0.5150627962772458, 0.45670785448851126, 0.569311727856547, 0.5262823175542803, 0.4814881166150386, 0.45726596951663695, 0.4162778315168727, 0.4172633243996182, 0.4613941886915476, 0.4249852775240866, 0.4734868138204736, 0.4892380330835426, 0.4876975062363895, 0.5131007632509053, 0.5218760606765465, 0.4705960375247189, 0.44737398422155206, 0.47835199757496594, 0.4358165653257762, 0.40480785656874885, 0.4767962543988059, 0.5041046517116057, 0.46694008238246587, 0.44957075832002635, 0.4014071546787745, 0.348057526813414, 0.4774411659017914, 0.5180630587553657, 0.5081643331505092, 0.4790996149486308, 0.503954190175318, 0.46240764686699615, 0.42907121240089413, 0.39117023244615196, 0.4421617539083425, 0.4852245332182918, 0.4962694031496067, 0.5015533148897009, 0.5008109097854734, 0.5215075373445194, 0.5172113176355868, 0.5143102190739954, 0.5316015684796354, 0.5320944319730198, 0.47717576571313863, 0.4503390924844868, 0.5125550576424699, 0.5099444015674319, 0.5133597594514452, 0.5059062713093356, 0.46394544936952276, 0.4131488653281801, 0.49832289934609275, 0.47555708983923706, 0.5328676331293115, 0.4699463708369312, 0.4713197238825169, 0.47016251012510796, 0.4759215292478131, 0.5327254711494437, 0.5140142386342132, 0.39433330558070995, 0.4593787145474303, 0.4241548065600857, 0.5129823708984563, 0.5318951889064073, 0.42017666540491044, 0.44079817940800525, 0.48005498133919805, 0.4590959127524957, 0.5363422064644782, 0.49421891195163625, 0.5360468881018474, 0.4564190347109067, 0.46023100365070674, 0.5352666107985157, 0.4816415692745032, 0.5657394029302683, 0.5855887262954702, 0.5896884955204013, 0.5671392722466556, 0.5530332008133931, 0.46462544399618516, 0.5211492731600217, 0.3911169511247328, 0.5785625336850406, 0.5168898642907988, 0.5614599763843705, 0.5272390092085711, 0.4952150983117162, 0.45777306062945744, 0.4173839327913765, 0.4825022230573664, 0.5320391275194628, 0.4838814790037633, 0.5296017768960305, 0.49066030762890067, 0.5752446656365588, 0.547502619105191, 0.5455310107408133, 0.4575114223553555, 0.47926665706465765, 0.5503041943528079, 0.5619731917362748, 0.5093295803668237, 0.531676195635216, 0.5246643913658144, 0.40610678091105284, 0.4564989815397548, 0.47605071535464655, 0.4966015149121322, 0.5473814307852741, 0.5490915256062111, 0.5794840129137768, 0.5031476133537781, 0.5510556769740801, 0.5738713268802911, 0.5745199161164234, 0.5581864394960411, 0.5456043845235017, 0.5591220902999726, 0.5109580027320763, 0.5378531094160831, 0.5447193250006267, 0.5464116652962907, 0.5567475691518486, 0.5459550400600872, 0.54837101231335, 0.5491093132568241, 0.49766242031382485, 0.5248901251577361, 0.510870690724813, 0.45077121418521193, 0.5511019699327795, 0.4882661672131054, 0.5255201715493035, 0.5911392511150626, 0.5709534456580088, 0.5809134395344557, 0.518064494958941, 0.5232820167566373, 0.5515162149757438, 0.5696445425336158, 0.5622717466444872, 0.5315062816908578, 0.542011901467434, 0.4898653653348179, 0.5363440732159781, 0.5050222730572284, 0.5240880429820045, 0.5486617768018921, 0.49841402115902084, 0.5199031052159512, 0.5399737923683849, 0.3909925653747367, 0.5252973595324569, 0.4894108689791719, 0.49287716155403716, 0.49469988950239746, 0.496118731855499, 0.3983547708389103, 0.4939035451082116, 0.4889285106598186, 0.5465126143265246, 0.5275148733508953, 0.5000166211082296, 0.5400179493756033, 0.46296589465750854, 0.4741618114019611, 0.5188073073006467, 0.505233559307137, 0.46088819148939836, 0.4591066714981178, 0.4347256685842857, 0.519719475668461, 0.534552385193333, 0.5174140092538354, 0.43797431302432627, 0.5323928083657821, 0.48174248436989325, 0.4671791798708043, 0.4862013283168711, 0.5500324511853256, 0.5893195615539999, 0.4641271218412921, 0.5001196222601, 0.49732957952759804, 0.5039415953548815, 0.5558753026360898, 0.47608312990215135, 0.4768860312623669]"
MLP_Keras,"Index(['temp_kurtosis', 'gsr_kurtosis', 'gsr_max-min', 'rr_mean',
       'rr_kurtosis', 'HRV_CVSD', 'HRV_MCVNN', 'HRV_TINN', 'HRV_PI',
       'HRV_ApEn', 'mean_SCR_Recovery'],
      dtype='object')",11,0.5751295336787565,0.5444444444444444,0.5975609756097561,0.5,"[[62, 33], [49, 49]]","[0.7745715379714966, 0.21868036687374115, 0.36830800771713257, 0.32917284965515137, 0.633143424987793, 0.7997454404830933, 0.3027299642562866, 0.3322050869464874, 0.49076563119888306, 0.20086222887039185, 0.316673219203949, 0.24437732994556427, 0.2810262441635132, 0.5938750505447388, 0.2977193295955658, 0.4699024558067322, 0.5180822610855103, 0.2326279580593109, 0.37611886858940125, 0.45383185148239136, 0.2745767831802368, 0.26180121302604675, 0.6143965721130371, 0.7359122633934021, 0.3524068593978882, 0.5152909755706787, 0.2014000564813614, 0.17931926250457764, 0.583579421043396, 0.4805632531642914, 0.46603333950042725, 0.45144447684288025, 0.7390717267990112, 0.5114010572433472, 0.45852774381637573, 0.2311365306377411, 0.19412952661514282, 0.4222041666507721, 0.4271823465824127, 0.24620233476161957, 0.6467347741127014, 0.827299177646637, 0.4394264221191406, 0.45451265573501587, 0.6794454455375671, 0.5971996188163757, 0.23035567998886108, 0.4721275269985199, 0.33524784445762634, 0.18133075535297394, 0.41413170099258423, 0.46697190403938293, 0.21477065980434418, 0.09269016981124878, 0.25638431310653687, 0.28563642501831055, 0.6998397707939148, 0.19257749617099762, 0.3121429979801178, 0.4977790117263794, 0.42710426449775696, 0.5394542217254639, 0.43546560406684875, 0.10828691720962524, 0.2932266294956207, 0.1250917613506317, 0.6578410267829895, 0.659434974193573, 0.3655778765678406, 0.2055596262216568, 0.308205783367157, 0.2089923918247223, 0.6183117032051086, 0.47185826301574707, 0.6789650321006775, 0.4419102966785431, 0.19556556642055511, 0.70697420835495, 0.6994328498840332, 0.7761463522911072, 0.8143822550773621, 0.8371793627738953, 0.8687399625778198, 0.7950900793075562, 0.45950403809547424, 0.8232439756393433, 0.2255217581987381, 0.8411266207695007, 0.6980955004692078, 0.7759387493133545, 0.3853414058685303, 0.48694103956222534, 0.22240228950977325, 0.20362715423107147, 0.32493576407432556, 0.5132799744606018, 0.31526342034339905, 0.5015977025032043, 0.41924968361854553, 0.7887680530548096, 0.7414821982383728, 0.6750224828720093, 0.1745254248380661, 0.2346716672182083, 0.7353274822235107, 0.6953567266464233, 0.33146893978118896, 0.420497328042984, 0.36951562762260437, 0.1743408739566803, 0.24392887949943542, 0.5035192966461182, 0.5119300484657288, 0.7327674031257629, 0.7547892332077026, 0.7275364398956299, 0.7420474886894226, 0.8250906467437744, 0.8048279285430908, 0.8356677889823914, 0.6941736340522766, 0.8571034073829651, 0.8155683875083923, 0.6536323428153992, 0.7286017537117004, 0.8674799799919128, 0.9181104302406311, 0.8003423810005188, 0.7835453748703003, 0.6498722434043884, 0.7971072196960449, 0.7554171085357666, 0.33063092827796936, 0.4342111349105835, 0.26186835765838623, 0.5642337203025818, 0.6479827761650085, 0.40305036306381226, 0.8371964693069458, 0.7570264339447021, 0.5504902601242065, 0.678588330745697, 0.6243228912353516, 0.6291337609291077, 0.7688266634941101, 0.8339638113975525, 0.23429210484027863, 0.7980246543884277, 0.5402724146842957, 0.736214816570282, 0.5088727474212646, 0.5538420081138611, 0.43304193019866943, 0.679336667060852, 0.6229450702667236, 0.48830360174179077, 0.02295931987464428, 0.43869906663894653, 0.10613494366407394, 0.3923417925834656, 0.7272060513496399, 0.4611758291721344, 0.15448451042175293, 0.27923232316970825, 0.3362382650375366, 0.4992786645889282, 0.4487318694591522, 0.49756038188934326, 0.6525530815124512, 0.2669111490249634, 0.37516191601753235, 0.45029789209365845, 0.26530301570892334, 0.15347640216350555, 0.3107943832874298, 0.22503916919231415, 0.5195693969726562, 0.4449942708015442, 0.4367206394672394, 0.40365660190582275, 0.28807011246681213, 0.25952383875846863, 0.17505063116550446, 0.2606002986431122, 0.4219169318675995, 0.7727495431900024, 0.42465075850486755, 0.09817881882190704, 0.2600845694541931, 0.34310609102249146, 0.3897852599620819, 0.5913712382316589, 0.12242186814546585]"
