Model,Best Column,Shape,Accuracy,F1 Score,Precision,Recall,Confusion Matrix,Y Probs
ESVM,"Index(['temp_mean', 'temp_kurtosis', 'temp_diff', 'temp_q75', 'hr_std',
       'hr_skew', 'hr_diff', 'hr_diff2', 'hr_q75', 'hr_qdev', 'hr_max-min',
       'gsr_mean', 'gsr_std', 'gsr_skew', 'gsr_diff', 'gsr_diff2', 'gsr_q25',
       'gsr_q75', 'gsr_qdev', 'gsr_max-min', 'rr_mean', 'rr_std', 'rr_skew',
       'rr_kurtosis', 'rr_diff', 'rr_diff2', 'rr_q25', 'rr_q75', 'rr_qdev',
       'rr_max-min'],
      dtype='object')",30,0.7150259067357513,0.7236180904522613,0.7128712871287128,0.7346938775510204,"[[66, 29], [26, 72]]","[0.5048796657818987, 0.4947742361547819, 0.5022764100693735, 0.49804908597827774, 0.5050993139991108, 0.5046945605517211, 0.5000824705286633, 0.49748561580384726, 0.4990152743082217, 0.4942917673606032, 0.5011407352568306, 0.4981610618246111, 0.4981050452044059, 0.4987460363778141, 0.49814259530027694, 0.5039461838229122, 0.5020612876873118, 0.4963068684977693, 0.4993396794845456, 0.5020191808698818, 0.49871643846089925, 0.49304856792567187, 0.5010754538375384, 0.4997200240070526, 0.502130119061847, 0.4976262080174648, 0.49388715535581856, 0.4905682103374946, 0.5009942146074432, 0.5034681881725136, 0.5025240962090031, 0.5024975518503549, 0.49786721721649624, 0.49831300864817885, 0.4975906848475827, 0.49707022890876323, 0.495703134291785, 0.4993604745905883, 0.500629406599326, 0.49607258097780293, 0.5023560481465329, 0.5036589651263959, 0.5024305777687849, 0.5000475559356231, 0.5010358852731849, 0.5045127515751401, 0.49757117269462686, 0.4988639713199853, 0.49912824885677726, 0.4970481295469562, 0.5019563503353568, 0.5017554965056554, 0.4987562446534696, 0.4909065785872267, 0.49912040486074755, 0.4991284221405481, 0.5046932559496623, 0.4979290997233141, 0.49780863317901203, 0.5002767868076341, 0.4997164168080756, 0.5013454877713295, 0.5006061218599585, 0.4908709275457527, 0.4983374315421128, 0.49695027502443234, 0.5016026913305216, 0.5033274353403295, 0.4989048884212253, 0.4973336121608591, 0.4981934001924157, 0.4989254808715505, 0.5041311799940122, 0.49865738148049704, 0.5038377233866331, 0.49905308701464257, 0.4976597265843613, 0.5050113816371941, 0.4975426154867593, 0.5042793247614384, 0.5055887379779768, 0.5051203785390764, 0.5052480644554024, 0.5020445442345536, 0.49764436040076176, 0.5028481123837308, 0.4925869746211872, 0.504810632118358, 0.5015330416126021, 0.5053056140062225, 0.49874173893543045, 0.4994318667785914, 0.49564796311712284, 0.49680917075971215, 0.5009554983699703, 0.50391904620621, 0.49830117271580177, 0.5006906453147681, 0.4994348092977878, 0.5048514010732802, 0.5017661742012531, 0.5022683190666563, 0.4926855999733375, 0.4975543646310587, 0.5036046411012849, 0.5045227433955686, 0.49539427234926525, 0.500630262035186, 0.4995884645570343, 0.4912510652020715, 0.4969820682329707, 0.49853366643671343, 0.5020350409653623, 0.504379929219917, 0.5008923303567695, 0.5029354792947002, 0.49992482613735845, 0.500724328302619, 0.5005323163755695, 0.5014173499183681, 0.5023559592166821, 0.5011395962789679, 0.502319022472212, 0.5002813658198367, 0.5006873158102926, 0.501919302831758, 0.5027134974580041, 0.5021613473221415, 0.5015388716137329, 0.5006519955080074, 0.501568386789299, 0.5003024708740695, 0.49783034165919543, 0.49732631275083117, 0.49710219632110136, 0.4985968104727619, 0.4998812045739786, 0.4973325631206312, 0.5019511008276377, 0.5011808817002805, 0.5000483816857365, 0.4980707913163833, 0.5006615116417372, 0.499772740636178, 0.5017743662539005, 0.5024005681397669, 0.5012390443459355, 0.5019441269205824, 0.49913389045480955, 0.5013025487405791, 0.4992078690846886, 0.5016405896472667, 0.49941916091932265, 0.49991572979081483, 0.4998352761424941, 0.5027616196763954, 0.4949613442884724, 0.5019143745711144, 0.4967431455864236, 0.5005015500854899, 0.5040163139335939, 0.5030097929569164, 0.4953684080478316, 0.4989303575627602, 0.5018589941706444, 0.5051868517509064, 0.5043200691640111, 0.5039487091389065, 0.5020925573106564, 0.4962017148992995, 0.5007181367665869, 0.5020524203670111, 0.5004505094474969, 0.4950022471809111, 0.4959261223809927, 0.4980705276319582, 0.5017013981496175, 0.5044007111538807, 0.503092394203965, 0.4988532298565765, 0.49746645671531436, 0.4984712851225296, 0.497911919611398, 0.4975138611183442, 0.5034977895222211, 0.505956166603643, 0.49899859903732574, 0.4956148767419471, 0.4993871042294708, 0.5007505484725686, 0.5013537707302241, 0.5020873400868171, 0.49396168072979163]"
